97,124,217,126,1,1
98,125,217,127,2,1
95,126,217,128,3,1
95,124,217,126,4,1
99,131,222,131,5,1
99,129,221,129,6,1
99,128,221,128,7,1
99,130,223,130,8,1
101,128,222,131,9,1
97,127,220,129,10,1
99,128,221,131,11,1
94,127,216,130,12,1
97,126,221,128,13,1
99,127,222,129,14,1
99,125,222,129,15,1
100,125,222,127,16,1
97,120,218,125,17,1
99,125,222,129,18,1
101,131,232,92,19,1
100,128,224,133,20,1
101,121,223,128,21,1
97,118,220,125,22,1
99,119,222,126,23,1
99,119,222,126,24,1
100,121,225,127,25,1
101,123,223,128,26,1
101,123,226,130,27,1
100,121,222,127,28,1
101,122,223,126,29,1
101,121,226,128,30,1
101,121,226,128,31,2
99,120,224,127,32,2
101,122,225,126,33,2
101,119,223,126,34,2
101,122,225,129,35,2
101,122,225,128,36,2
99,119,223,126,37,2
97,120,222,125,38,2
99,122,224,127,39,2
99,122,224,127,40,2
99,120,224,127,41,2
102,123,225,128,42,2
101,121,223,128,43,2
99,119,222,126,44,2
99,122,221,127,45,2
101,121,223,125,46,2
101,121,223,125,47,2
99,122,223,126,48,2
98,121,222,127,49,2
99,122,221,126,50,2
94,119,218,126,51,2
99,122,224,127,52,2
99,122,223,126,53,2
99,119,223,126,54,2
99,119,222,126,55,2
99,122,224,127,56,2
99,122,222,126,57,2
99,122,222,127,58,2
99,121,223,128,59,2
97,120,220,125,60,2
99,120,222,127,61,3
99,122,221,126,62,3
99,122,222,127,63,3
99,122,222,127,64,3
99,122,221,128,65,3
99,122,222,127,66,3
100,123,225,130,67,3
99,121,223,128,68,3
96,122,221,128,69,3
101,122,225,129,70,3
104,122,225,127,71,3
101,122,225,127,72,3
101,122,225,126,73,3
100,121,225,127,74,3
99,120,223,127,75,3
97,119,222,126,76,3
100,121,225,127,77,3
101,122,225,126,78,3
101,123,223,130,79,3
97,122,218,127,80,3
97,123,219,128,81,3
95,121,219,128,82,3
96,122,219,126,83,3
99,121,221,128,84,3
97,123,221,128,85,3
97,120,220,127,86,3
94,122,218,126,87,3
97,122,220,127,88,3
93,118,215,125,89,3
93,121,215,125,90,3
93,120,215,125,91,4
90,120,213,125,92,4
90,120,212,127,93,4
88,121,209,128,94,4
85,121,208,128,95,4
88,123,210,127,96,4
88,123,211,127,97,4
88,123,211,127,98,4
87,124,210,128,99,4
90,124,212,129,100,4
90,124,212,129,101,4
90,124,211,129,102,4
90,124,213,129,103,4
88,123,212,128,104,4
87,124,212,128,105,4
90,124,212,129,106,4
86,123,211,127,107,4
88,124,210,129,108,4
87,122,211,128,109,4
86,123,209,127,110,4
85,121,209,126,111,4
85,123,208,130,112,4
86,123,210,129,113,4
86,125,209,130,114,4
83,123,206,128,115,4
83,121,207,126,116,4
84,125,209,129,117,4
83,123,208,128,118,4
90,127,212,131,119,4
86,123,209,127,120,4
90,124,212,129,121,5
88,124,210,129,122,5
88,123,211,127,123,5
86,123,209,127,124,5
86,123,207,127,125,5
83,121,205,125,126,5
89,124,211,126,127,5
88,121,208,126,128,5
90,123,213,127,129,5
97,127,222,132,130,5
97,125,220,129,131,5
99,125,222,129,132,5
98,123,219,127,133,5
98,125,217,130,134,5
100,127,222,132,135,5
99,126,219,130,136,5
99,125,220,129,137,5
99,125,220,129,138,5
96,123,217,130,139,5
101,126,222,130,140,5
100,125,222,130,141,5
104,125,227,130,142,5
106,125,225,132,143,5
101,125,224,132,144,5
101,126,224,132,145,5
100,127,222,132,146,5
101,124,223,130,147,5
102,124,223,131,148,5
103,124,224,130,149,5
106,124,228,131,150,5
107,123,228,130,151,6
105,123,226,130,152,6
104,124,226,131,153,6
105,123,226,130,154,6
105,123,228,130,155,6
106,122,226,129,156,6
105,122,226,128,157,6
108,122,227,128,158,6
105,122,226,128,159,6
107,121,228,127,160,6
105,122,226,128,161,6
105,122,227,128,162,6
105,122,225,128,163,6
107,121,230,127,164,6
109,121,230,125,165,6
108,119,228,126,166,6
105,119,230,124,167,6
108,121,232,126,168,6
108,120,230,124,169,6
110,119,234,123,170,6
110,119,234,122,171,6
110,121,234,123,172,6
111,121,233,123,173,6
110,121,235,123,174,6
109,121,233,123,175,6
109,121,233,123,176,6
110,121,235,123,177,6
108,121,232,123,178,6
110,121,235,123,179,6
108,120,230,124,180,6
107,119,232,123,181,7
107,121,231,125,182,7
107,121,231,123,183,7
108,122,234,124,184,7
107,119,230,123,185,7
109,121,232,123,186,7
108,121,232,126,187,7
110,120,234,125,188,7
109,121,232,123,189,7
109,121,232,123,190,7
106,120,232,122,191,7
106,120,232,124,192,7
107,121,231,123,193,7
110,123,233,125,194,7
107,121,233,123,195,7
108,120,233,123,196,7
109,121,231,127,197,7
110,121,233,126,198,7
108,123,234,125,199,7
110,123,234,125,200,7
110,123,235,125,201,7
110,123,236,125,202,7
108,120,235,123,203,7
110,120,236,123,204,7
110,123,236,125,205,7
107,121,232,123,206,7
108,121,234,123,207,7
108,122,232,124,208,7
108,121,234,123,209,7
106,120,233,123,210,7
103,119,226,123,211,8
91,120,215,124,212,8
91,115,212,122,213,8
89,119,211,123,214,8
84,119,203,124,215,8
85,121,205,125,216,8
86,119,204,124,217,8
84,122,203,126,218,8
87,121,206,125,219,8
86,119,207,124,220,8
87,121,208,125,221,8
84,119,204,124,222,8
84,119,205,124,223,8
85,121,206,126,224,8
87,119,208,123,225,8
84,119,204,124,226,8
85,121,206,125,227,8
86,120,206,124,228,8
85,123,207,125,229,8
84,119,204,124,230,8
85,123,206,125,231,8
85,123,207,128,232,8
83,120,205,122,233,8
87,123,207,125,234,8
88,123,210,127,235,8
85,123,207,126,236,8
86,123,206,127,237,8
90,125,211,127,238,8
88,123,209,125,239,8
93,125,214,127,240,8
94,123,217,128,241,9
97,125,219,129,242,9
101,127,222,129,243,9
104,125,222,129,244,9
101,127,222,132,245,9
105,128,223,133,246,9
104,129,221,133,247,9
102,127,222,132,248,9
101,127,222,132,249,9
101,127,220,132,250,9
104,127,221,132,251,9
102,130,222,134,252,9
101,126,219,132,253,9
95,124,217,128,254,9
101,126,221,130,255,9
103,123,223,130,256,9
100,125,221,130,257,9
103,123,223,130,258,9
99,124,221,128,259,9
98,122,220,127,260,9
104,124,221,129,261,9
105,122,222,129,262,9
103,124,224,128,263,9
103,125,224,129,264,9
103,125,222,131,265,9
104,122,222,128,266,9
108,124,224,130,267,9
105,122,225,130,268,9
103,124,225,130,269,9
105,122,225,128,270,9
108,122,227,128,271,10
108,122,228,129,272,10
105,120,226,129,273,10
107,120,227,129,274,10
108,122,228,128,275,10
108,122,227,128,276,10
110,122,228,128,277,10
110,122,229,128,278,10
110,123,231,129,279,10
108,122,229,128,280,10
108,119,228,126,281,10
108,119,228,126,282,10
110,120,233,125,283,10
113,120,235,125,284,10
113,120,235,127,285,10
112,121,233,126,286,10
113,120,233,127,287,10
113,123,233,127,288,10
110,120,232,127,289,10
111,123,233,130,290,10
109,121,233,125,291,10
112,121,235,126,292,10
111,123,233,127,293,10
110,123,233,127,294,10
110,121,232,128,295,10
110,123,233,127,296,10
108,122,229,126,297,10
110,123,232,128,298,10
110,123,233,127,299,10
108,120,231,127,300,10
110,120,233,125,301,11
105,119,227,126,302,11
97,117,219,124,303,11
92,117,214,124,304,11
91,118,212,124,305,11
92,119,211,125,306,11
88,119,209,126,307,11
87,121,206,127,308,11
86,117,206,122,309,11
85,118,204,122,310,11
89,121,208,125,311,11
88,122,208,126,312,11
86,118,206,124,313,11
86,120,206,124,314,11
90,120,209,127,315,11
90,119,209,126,316,11
88,119,207,126,317,11
88,119,207,126,318,11
86,118,206,124,319,11
88,118,211,127,320,11
88,120,209,127,321,11
88,121,208,128,322,11
84,119,206,126,323,11
86,122,205,128,324,11
86,120,206,126,325,11
84,120,204,124,326,11
86,117,203,124,327,11
88,119,207,126,328,11
86,119,204,124,329,11
88,119,208,126,330,11
85,120,203,125,331,12
88,123,207,128,332,12
85,120,204,125,333,12
88,122,208,126,334,12
86,122,204,126,335,12
86,122,206,126,336,12
88,122,204,126,337,12
90,124,210,128,338,12
94,126,216,130,339,12
97,124,217,131,340,12
97,124,216,130,341,12
99,122,220,126,342,12
96,120,218,127,343,12
96,122,217,129,344,12
97,126,219,131,345,12
97,122,215,128,346,12
97,119,216,125,347,12
96,122,216,129,348,12
103,122,220,128,349,12
100,120,220,128,350,12
101,122,219,128,351,12
100,125,220,131,352,12
99,124,220,130,353,12
99,124,220,130,354,12
100,125,222,132,355,12
105,126,227,133,356,12
103,126,223,132,357,12
108,127,226,133,358,12
107,125,227,132,359,12
103,119,223,126,360,12
105,120,224,127,361,13
105,119,225,126,362,13
108,119,227,128,363,13
107,119,228,127,364,13
105,117,226,126,365,13
105,119,227,128,366,13
105,119,227,128,367,13
105,119,226,128,368,13
108,119,227,128,369,13
105,117,227,126,370,13
105,119,225,128,371,13
105,119,226,128,372,13
103,118,225,125,373,13
105,120,227,127,374,13
106,120,226,126,375,13
105,119,226,126,376,13
105,120,225,127,377,13
108,120,230,126,378,13
105,118,227,125,379,13
107,119,228,125,380,13
106,120,226,126,381,13
103,118,224,125,382,13
103,117,223,124,383,13
103,118,225,125,384,13
103,117,224,124,385,13
101,117,222,124,386,13
100,119,221,125,387,13
99,120,221,127,388,13
96,119,217,125,389,13
96,119,216,125,390,13
94,119,215,125,391,14
93,123,211,127,392,14
81,113,204,122,393,14
87,119,208,125,394,14
84,119,203,124,395,14
86,118,209,127,396,14
87,121,207,125,397,14
88,120,207,127,398,14
88,120,207,125,399,14
91,121,209,127,400,14
87,121,207,125,401,14
84,118,206,127,402,14
84,116,206,125,403,14
86,120,206,127,404,14
85,119,205,123,405,14
85,119,205,123,406,14
83,119,204,125,407,14
85,121,204,125,408,14
82,115,204,124,409,14
83,121,204,125,410,14
83,116,203,120,411,14
83,118,202,122,412,14
83,120,202,125,413,14
85,120,203,125,414,14
86,122,203,126,415,14
88,122,207,126,416,14
85,122,203,127,417,14
85,122,204,125,418,14
88,120,205,125,419,14
88,120,205,122,420,14
84,119,202,123,421,15
85,120,205,125,422,15
86,119,206,124,423,15
88,122,206,124,424,15
86,124,204,126,425,15
88,122,205,125,426,15
90,124,212,126,427,15
92,124,214,126,428,15
95,124,218,128,429,15
98,125,219,130,430,15
97,122,219,128,431,15
99,122,219,128,432,15
99,122,221,126,433,15
99,122,219,128,434,15
98,125,220,129,435,15
100,122,220,127,436,15
103,120,223,125,437,15
103,119,224,124,438,15
103,120,222,127,439,15
100,118,222,124,440,15
101,117,222,123,441,15
103,118,223,125,442,15
108,119,227,124,443,15
108,120,230,124,444,15
107,121,229,125,445,15
107,121,228,125,446,15
107,123,229,127,447,15
108,120,228,124,448,15
105,118,225,125,449,15
105,119,226,124,450,15
108,120,230,127,451,16
107,121,227,127,452,16
107,121,228,127,453,16
109,121,229,127,454,16
108,120,230,126,455,16
109,119,230,125,456,16
108,119,228,124,457,16
108,119,230,122,458,16
103,115,222,121,459,16
100,116,224,118,460,16
106,118,228,120,461,16
107,118,228,120,462,16
105,117,226,119,463,16
107,118,227,120,464,16
107,120,228,120,465,16
105,119,226,122,466,16
105,117,227,119,467,16
107,118,228,120,468,16
103,117,225,119,469,16
105,119,227,122,470,16
103,117,225,119,471,16
105,116,227,118,472,16
105,115,226,115,473,16
103,115,225,117,474,16
99,118,219,122,475,16
99,117,219,124,476,16
94,116,212,120,477,16
95,115,211,119,478,16
94,116,214,122,479,16
94,118,212,122,480,16
95,117,212,122,481,17
94,119,212,123,482,17
90,117,209,124,483,17
89,119,206,123,484,17
85,116,208,125,485,17
88,117,206,122,486,17
88,117,206,124,487,17
92,119,210,126,488,17
83,114,204,122,489,17
88,118,205,125,490,17
86,117,203,121,491,17
88,118,204,122,492,17
88,114,205,120,493,17
88,117,204,122,494,17
88,119,205,126,495,17
88,122,204,124,496,17
86,119,203,124,497,17
85,118,203,122,498,17
86,122,203,126,499,17
85,120,203,122,500,17
86,119,203,124,501,17
83,118,201,122,502,17
85,118,202,120,503,17
83,118,202,122,504,17
84,122,202,124,505,17
83,120,202,125,506,17
86,119,203,124,507,17
86,122,205,126,508,17
89,123,207,125,509,17
87,123,205,125,510,17
86,122,204,124,511,18
86,122,203,124,512,18
85,120,208,122,513,18
90,124,212,126,514,18
95,126,217,129,515,18
101,129,219,134,516,18
101,126,218,130,517,18
98,125,217,127,518,18
99,126,217,128,519,18
97,127,218,129,520,18
97,126,216,128,521,18
99,128,219,130,522,18
99,126,217,128,523,18
99,126,219,128,524,18
99,127,220,129,525,18
101,127,220,129,526,18
100,123,221,127,527,18
97,124,219,126,528,18
99,124,219,126,529,18
99,124,219,129,530,18
99,124,218,126,531,18
100,125,221,127,532,18
103,124,223,128,533,18
107,120,222,125,534,18
105,117,223,122,535,18
105,119,224,124,536,18
105,123,225,128,537,18
103,122,220,127,538,18
103,124,223,128,539,18
103,124,223,128,540,18
105,124,224,128,541,19
103,122,220,127,542,19
98,125,219,127,543,19
103,125,220,129,544,19
103,124,221,128,545,19
103,124,222,128,546,19
103,124,222,128,547,19
103,124,222,128,548,19
103,122,223,126,549,19
103,119,224,124,550,19
105,119,227,124,551,19
105,120,226,122,552,19
108,122,227,124,553,19
105,119,227,122,554,19
105,120,225,125,555,19
103,117,224,121,556,19
103,120,222,122,557,19
107,120,227,125,558,19
105,119,226,122,559,19
106,120,226,122,560,19
108,120,229,125,561,19
100,118,222,122,562,19
105,121,224,125,563,19
107,121,226,123,564,19
103,119,223,122,565,19
106,120,226,122,566,19
106,120,226,124,567,19
107,121,227,125,568,19
103,121,221,123,569,19
97,117,218,122,570,19
95,119,214,122,571,20
96,121,213,123,572,20
90,116,209,120,573,20
92,121,210,125,574,20
92,121,211,125,575,20
88,122,205,124,576,20
89,121,207,125,577,20
87,121,206,123,578,20
88,120,206,122,579,20
88,120,206,122,580,20
88,119,208,124,581,20
88,121,207,123,582,20
86,122,203,124,583,20
88,122,205,124,584,20
85,120,203,122,585,20
83,118,201,120,586,20
83,118,203,120,587,20
83,120,203,122,588,20
86,122,203,124,589,20
86,119,204,122,590,20
83,120,203,122,591,20
86,122,206,122,592,20
87,123,206,125,593,20
84,119,203,122,594,20
83,120,203,122,595,20
83,120,203,122,596,20
83,120,202,122,597,20
83,120,202,122,598,20
83,120,203,122,599,20
83,118,201,118,600,20
86,122,205,126,601,21
85,122,207,124,602,21
88,124,226,85,603,21
88,126,210,126,604,21
91,122,210,124,605,21
88,120,208,122,606,21
90,122,209,124,607,21
86,121,205,123,608,21
88,122,209,125,609,21
90,122,209,124,610,21
90,122,210,125,611,21
90,122,207,125,612,21
90,122,211,125,613,21
93,124,212,126,614,21
94,122,213,125,615,21
95,124,212,126,616,21
92,124,212,126,617,21
98,125,216,127,618,21
94,127,213,130,619,21
96,125,215,127,620,21
97,124,215,126,621,21
97,124,215,126,622,21
97,124,215,126,623,21
98,127,219,130,624,21
99,124,214,126,625,21
97,124,217,126,626,21
97,122,214,124,627,21
96,125,214,127,628,21
98,122,216,127,629,21
96,122,214,125,630,21
99,124,214,126,631,22
98,122,218,127,632,22
100,122,218,125,633,22
100,122,219,125,634,22
100,125,220,127,635,22
103,125,220,127,636,22
103,122,220,127,637,22
104,124,223,126,638,22
104,124,221,126,639,22
104,124,221,126,640,22
105,122,222,126,641,22
106,122,223,126,642,22
103,122,221,125,643,22
98,120,220,125,644,22
98,120,218,125,645,22
97,117,215,119,646,22
98,118,218,120,647,22
97,117,218,121,648,22
100,120,219,122,649,22
98,118,220,120,650,22
101,119,221,122,651,22
101,119,221,122,652,22
99,122,220,124,653,22
101,119,221,122,654,22
103,119,223,119,655,22
105,120,225,120,656,22
105,119,228,119,657,22
105,122,225,124,658,22
103,122,225,122,659,22
105,122,222,125,660,22
105,122,226,122,661,23
105,122,226,122,662,23
103,119,224,121,663,23
105,122,225,122,664,23
102,120,224,120,665,23
100,118,222,118,666,23
96,117,218,117,667,23
85,125,229,127,668,23
83,121,225,123,669,23
79,123,214,121,670,23
93,117,215,119,671,23
88,115,210,115,672,23
92,119,211,119,673,23
88,118,208,118,674,23
85,118,204,120,675,23
82,117,201,119,676,23
88,120,208,120,677,23
88,123,207,123,678,23
83,120,202,120,679,23
82,119,201,119,680,23
86,122,204,122,681,23
85,120,203,120,682,23
86,119,205,122,683,23
88,119,207,119,684,23
84,122,202,122,685,23
83,120,202,120,686,23
84,119,201,119,687,23
86,122,205,122,688,23
86,119,203,122,689,23
86,122,206,122,690,23
83,120,203,122,691,24
86,122,206,122,692,24
86,122,205,124,693,24
85,122,203,122,694,24
83,120,202,122,695,24
83,120,202,122,696,24
83,120,201,120,697,24
82,119,201,119,698,24
82,119,201,121,699,24
85,120,203,122,700,24
